index,code,name,network,location,elevation_m,site_property
SNOTEL:1210_NV_SNTL,1210_NV_SNTL,Defiance Mines,SNOTEL,"{'latitude': '39.085269927978516', 'longitude': '-114.89971160888672'}",2836.46875,"{'county': 'White Pine', 'state': 'Nevada', 'site_comments': 'beginDate=12/22/2011 11:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160600081002|HUD=16060008|TimeZone=-8.0|actonId=14K09S|shefId=DEFN2|stationTriplet=1210:NV:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:440_OR_SNTL,440_OR_SNTL,Derr.,SNOTEL,"{'latitude': '44.446498870849609', 'longitude': '-119.93012237548828'}",1783.0799560546875,"{'county': 'Wheeler', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170703040401|HUD=17070304|TimeZone=-8.0|actonId=19E03S|shefId=DERO3|stationTriplet=440:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:441_UT_SNTL,441_UT_SNTL,Deseret Peak,SNOTEL,"{'latitude': '40.466670989990234', 'longitude': '-112.61666870117188'}",2819.39990234375,"{'county': 'Tooele', 'state': 'Utah', 'site_comments': 'beginDate=10/1/1988 12:00:00 AM|endDate=10/4/1999 8:00:00 AM|HUC=160203040503|HUD=16020304|TimeZone=-8.0|actonId=12J05S|shefId=DPKU1|stationTriplet=441:UT:SNTL|isActive=False', 'pos_accuracy_m': '0'}"
SNOTEL:442_OR_SNTL,442_OR_SNTL,Diamond Lake,SNOTEL,"{'latitude': '43.187870025634766', 'longitude': '-122.14002990722656'}",1609.343994140625,"{'county': 'Douglas', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=171003010204|HUD=17100301|TimeZone=-8.0|actonId=22F18S|shefId=DIAO3|stationTriplet=442:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:443_NV_SNTL,443_NV_SNTL,Diamond Peak,SNOTEL,"{'latitude': '39.5636100769043', 'longitude': '-115.84420776367188'}",2443.58154296875,"{'county': 'Eureka', 'state': 'Nevada', 'site_comments': 'beginDate=10/1/1983 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160600051503|HUD=16060005|TimeZone=-8.0|actonId=15K03S|shefId=DPKN2|stationTriplet=443:NV:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:444_UT_SNTL,444_UT_SNTL,Dills Camp,SNOTEL,"{'latitude': '39.045539855957031', 'longitude': '-111.46875'}",2812.6943359375,"{'county': 'Sanpete', 'state': 'Utah', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140700020201|HUD=14070002|TimeZone=-8.0|actonId=11K15S|shefId=DCPU1|stationTriplet=444:UT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:8011_WY_SNTL,8011_WY_SNTL,Dinwoody,SNOTEL,"{'latitude': '43.283329010009766', 'longitude': '-109.43332672119141'}",3090.672119140625,"{'county': 'Fremont', 'state': 'Wyoming', 'site_comments': 'beginDate=9/4/1980 12:00:00 AM|endDate=10/1/1988 12:00:00 AM|HUC=100800010702|HUD=10080001|TimeZone=-8.0|actonId=|shefId=|stationTriplet=8011:WY:SNTL|isActive=False', 'pos_accuracy_m': '0'}"
SNOTEL:445_NV_SNTL,445_NV_SNTL,Disaster Peak,SNOTEL,"{'latitude': '41.967369079589844', 'longitude': '-118.18933868408203'}",1908.0479736328125,"{'county': 'Humboldt', 'state': 'Nevada', 'site_comments': 'beginDate=10/1/1980 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160402010201|HUD=16040201|TimeZone=-8.0|actonId=18H01S|shefId=DSPN2|stationTriplet=445:NV:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:446_CA_SNTL,446_CA_SNTL,Dismal Swamp,SNOTEL,"{'latitude': '41.991268157958984', 'longitude': '-120.18032836914063'}",2243.327880859375,"{'county': 'Modoc', 'state': 'California', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=171200070304|HUD=17120007|TimeZone=-8.0|actonId=20H12S|shefId=DMLC1|stationTriplet=446:CA:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:448_MT_SNTL,448_MT_SNTL,Divide,SNOTEL,"{'latitude': '44.793170928955078', 'longitude': '-112.05644989013672'}",2377.43994140625,"{'county': 'Madison', 'state': 'Montana', 'site_comments': 'beginDate=1/1/1971 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100200030102|HUD=10020002|TimeZone=-8.0|actonId=12E07S|shefId=DIVM8|stationTriplet=448:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:449_WY_SNTL,449_WY_SNTL,Divide Peak,SNOTEL,"{'latitude': '41.303981781005859', 'longitude': '-107.15241241455078'}",2706.6240234375,"{'county': 'Carbon', 'state': 'Wyoming', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140500030203|HUD=10180002|TimeZone=-8.0|actonId=07H05S|shefId=DVDW4|stationTriplet=449:WY:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:450_ID_SNTL,450_ID_SNTL,Dollarhide Summit,SNOTEL,"{'latitude': '43.602500915527344', 'longitude': '-114.67417144775391'}",2566.416015625,"{'county': 'Blaine', 'state': 'Idaho', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170402190201|HUD=17040219|TimeZone=-8.0|actonId=14F08S|shefId=DHDI1|stationTriplet=450:ID:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:451_WY_SNTL,451_WY_SNTL,Dome Lake,SNOTEL,"{'latitude': '44.574619293212891', 'longitude': '-107.29537200927734'}",2706.6240234375,"{'county': 'Sheridan', 'state': 'Wyoming', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100901010102|HUD=10090101|TimeZone=-8.0|actonId=07E34S|shefId=DMLW4|stationTriplet=451:WY:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:452_UT_SNTL,452_UT_SNTL,Donkey Reservoir,SNOTEL,"{'latitude': '38.208400726318359', 'longitude': '-111.47412109375'}",2986.735107421875,"{'county': 'Wayne', 'state': 'Utah', 'site_comments': 'beginDate=10/1/1985 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140700030305|HUD=14070003|TimeZone=-8.0|actonId=11L05S|shefId=DRSU1|stationTriplet=452:UT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:453_NV_SNTL,453_NV_SNTL,Dorsey Basin,SNOTEL,"{'latitude': '40.893428802490234', 'longitude': '-115.21103668212891'}",2408.83447265625,"{'county': 'Elko', 'state': 'Nevada', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160401010604|HUD=16040103|TimeZone=-8.0|actonId=15J01S|shefId=DRBN2|stationTriplet=453:NV:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:454_NV_SNTL,454_NV_SNTL,Draw Creek,SNOTEL,"{'latitude': '41.661979675292969', 'longitude': '-115.32396697998047'}",2220.468017578125,"{'county': 'Elko', 'state': 'Nevada', 'site_comments': 'beginDate=10/1/1983 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160401010403|HUD=16040101|TimeZone=-8.0|actonId=15H24S|shefId=DRCN2|stationTriplet=454:NV:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:455_UT_SNTL,455_UT_SNTL,Dry Bread Pond,SNOTEL,"{'latitude': '41.412891387939453', 'longitude': '-111.53769683837891'}",2530.44970703125,"{'county': 'Cache', 'state': 'Utah', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160102030101|HUD=16010203|TimeZone=-8.0|actonId=11H55S|shefId=DBPU1|stationTriplet=455:UT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1243_NV_SNTL,1243_NV_SNTL,Dry Creek,SNOTEL,"{'latitude': '40.863800048828125', 'longitude': '-115.22013854980469'}",1997.9639892578125,"{'county': 'Elko', 'state': 'Nevada', 'site_comments': 'beginDate=10/1/2013 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160401010601|HUD=|TimeZone=-8.0|actonId=15J03S|shefId=DRKN2|stationTriplet=1243:NV:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:906_UT_SNTL,906_UT_SNTL,Dry Fork,SNOTEL,"{'latitude': '40.565330505371094', 'longitude': '-112.17343139648438'}",2161.9462890625,"{'county': 'Salt Lake', 'state': 'Utah', 'site_comments': 'beginDate=10/1/1994 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160202040106|HUD=16020204|TimeZone=-8.0|actonId=12J09S|shefId=DRFU1|stationTriplet=906:UT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:457_CO_SNTL,457_CO_SNTL,Dry Lake,SNOTEL,"{'latitude': '40.533969879150391', 'longitude': '-106.78130340576172'}",2560.320068359375,"{'county': 'Routt', 'state': 'Colorado', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140500010409|HUD=14050001|TimeZone=-8.0|actonId=06J01S|shefId=DRLC2|stationTriplet=457:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:943_WA_SNTL,943_WA_SNTL,Dungeness,SNOTEL,"{'latitude': '47.872238159179688', 'longitude': '-123.07879638671875'}",1222.248046875,"{'county': 'Clallam', 'state': 'Washington', 'site_comments': 'beginDate=10/1/1998 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=171100200301|HUD=17110020|TimeZone=-8.0|actonId=23B16S|shefId=DGSW1|stationTriplet=943:WA:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:458_MT_SNTL,458_MT_SNTL,Dupuyer Creek,SNOTEL,"{'latitude': '48.063411712646484', 'longitude': '-112.75730133056641'}",1752.5999755859375,"{'county': 'Teton', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1982 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100302010501|HUD=10030201|TimeZone=-8.0|actonId=12A02S|shefId=DPYM8|stationTriplet=458:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:960_AK_SNTL,960_AK_SNTL,Eagle Summit,SNOTEL,"{'latitude': '65.485877990722656', 'longitude': '-145.41212463378906'}",1112.52001953125,"{'county': 'Yukon-Koyukuk', 'state': 'Alaska', 'site_comments': 'beginDate=10/1/1997 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=190804010801|HUD=19040402|TimeZone=-9.0|actonId=45Q05S|shefId=EAGA2|stationTriplet=960:AK:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1105_MT_SNTL,1105_MT_SNTL,East Boulder Mine,SNOTEL,"{'latitude': '45.503810882568359', 'longitude': '-110.08019256591797'}",1930.907958984375,"{'county': 'Sweet Grass', 'state': 'Montana', 'site_comments': 'beginDate=6/19/2008 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100700020701|HUD=10070002|TimeZone=-8.0|actonId=10D39S|shefId=EBMM8|stationTriplet=1105:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:460_WY_SNTL,460_WY_SNTL,East Rim Divide,SNOTEL,"{'latitude': '43.1309700012207', 'longitude': '-110.20230102539063'}",2417.06396484375,"{'county': 'Sublette', 'state': 'Wyoming', 'site_comments': 'beginDate=10/1/1984 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170401030203|HUD=14040101|TimeZone=-8.0|actonId=10F17S|shefId=ERDW4|stationTriplet=460:WY:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:461_UT_SNTL,461_UT_SNTL,East Willow Creek,SNOTEL,"{'latitude': '39.312129974365234', 'longitude': '-109.53179168701172'}",2530.44970703125,"{'county': 'Grand', 'state': 'Utah', 'site_comments': 'beginDate=8/6/1986 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140600060205|HUD=14030001|TimeZone=-8.0|actonId=09K01S|shefId=EWCU1|stationTriplet=461:UT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:998_WA_SNTL,998_WA_SNTL,Easy Pass,SNOTEL,"{'latitude': '48.859329223632813', 'longitude': '-121.43894958496094'}",1606.2960205078125,"{'county': 'Whatcom', 'state': 'Washington', 'site_comments': 'beginDate=9/19/2008 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=171100010101|HUD=17110005|TimeZone=-8.0|actonId=21A07S|shefId=EPSW1|stationTriplet=998:WA:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:462_CA_SNTL,462_CA_SNTL,Ebbetts Pass,SNOTEL,"{'latitude': '38.549701690673828', 'longitude': '-119.80467987060547'}",2639.872802734375,"{'county': 'Alpine', 'state': 'California', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160502010104|HUD=16050201|TimeZone=-8.0|actonId=19L19S|shefId=EBTC1|stationTriplet=462:CA:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:936_CO_SNTL,936_CO_SNTL,Echo Lake,SNOTEL,"{'latitude': '39.656269073486328', 'longitude': '-105.59345245361328'}",3230.8798828125,"{'county': 'Clear Creek', 'state': 'Colorado', 'site_comments': 'beginDate=8/10/1998 8:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=101900020801|HUD=10190002|TimeZone=-8.0|actonId=05K27S|shefId=ECLC2|stationTriplet=936:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:463_CA_SNTL,463_CA_SNTL,Echo Peak,SNOTEL,"{'latitude': '38.8489990234375', 'longitude': '-120.07949829101563'}",2332.634521484375,"{'county': 'El Dorado', 'state': 'California', 'site_comments': 'beginDate=10/1/1980 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160501010303|HUD=16050101|TimeZone=-8.0|actonId=20L06S|shefId=ECOC1|stationTriplet=463:CA:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1163_UT_SNTL,1163_UT_SNTL,EF Blacks Fork GS,SNOTEL,"{'latitude': '40.884719848632813', 'longitude': '-110.54055786132813'}",2852.927978515625,"{'county': 'Summit', 'state': 'Utah', 'site_comments': 'beginDate=10/22/2010 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140401070302|HUD=14040107|TimeZone=-8.0|actonId=10J21S|shefId=EFBU1|stationTriplet=1163:UT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:464_OR_SNTL,464_OR_SNTL,Eilertson Meadows,SNOTEL,"{'latitude': '44.868869781494141', 'longitude': '-118.11386871337891'}",1679.447998046875,"{'county': 'Baker', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170502030404|HUD=17050203|TimeZone=-8.0|actonId=18E03S|shefId=EIMO3|stationTriplet=464:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:465_CO_SNTL,465_CO_SNTL,El Diente Peak,SNOTEL,"{'latitude': '37.786170959472656', 'longitude': '-108.02155303955078'}",3048,"{'county': 'Dolores', 'state': 'Colorado', 'site_comments': 'beginDate=10/1/1985 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140300020202|HUD=14030002|TimeZone=-8.0|actonId=08M06S|shefId=EDSC2|stationTriplet=465:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:910_WA_SNTL,910_WA_SNTL,Elbow Lake,SNOTEL,"{'latitude': '48.690921783447266', 'longitude': '-121.90892791748047'}",926.59197998046875,"{'county': 'Whatcom', 'state': 'Washington', 'site_comments': 'beginDate=8/24/1995 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=171100040401|HUD=17110004|TimeZone=-8.0|actonId=21A32S|shefId=ELSW1|stationTriplet=910:WA:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:466_ID_SNTL,466_ID_SNTL,Elk Butte,SNOTEL,"{'latitude': '46.839981079101563', 'longitude': '-116.12232971191406'}",1734.31201171875,"{'county': 'Clearwater', 'state': 'Idaho', 'site_comments': 'beginDate=10/1/1982 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170603080701|HUD=17060308|TimeZone=-8.0|actonId=16C20S|shefId=ELBI1|stationTriplet=466:ID:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:921_NM_SNTL,921_NM_SNTL,Elk Cabin,SNOTEL,"{'latitude': '35.704299926757813', 'longitude': '-105.80674743652344'}",2502.407958984375,"{'county': 'Santa Fe', 'state': 'New Mexico', 'site_comments': 'beginDate=10/1/1996 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=130202010102|HUD=13020201|TimeZone=-8.0|actonId=05P04S|shefId=ELCN5|stationTriplet=921:NM:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1106_MT_SNTL,1106_MT_SNTL,Elk Peak,SNOTEL,"{'latitude': '46.484500885009766', 'longitude': '-110.71250152587891'}",2316.47998046875,"{'county': 'Meagher', 'state': 'Montana', 'site_comments': 'beginDate=7/8/2008 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100402010203|HUD=10040201|TimeZone=-8.0|actonId=10C27S|shefId=WHSM8|stationTriplet=1106:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:467_CO_SNTL,467_CO_SNTL,Elk River,SNOTEL,"{'latitude': '40.847808837890625', 'longitude': '-106.96871185302734'}",2651.760009765625,"{'county': 'Routt', 'state': 'Colorado', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140500010206|HUD=14050001|TimeZone=-8.0|actonId=06J15S|shefId=ELKC2|stationTriplet=467:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:468_WY_SNTL,468_WY_SNTL,Elkhart Park G.S.,SNOTEL,"{'latitude': '43.006568908691406', 'longitude': '-109.75892639160156'}",2865.1201171875,"{'county': 'Sublette', 'state': 'Wyoming', 'site_comments': 'beginDate=10/1/1963 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140401020103|HUD=14040102|TimeZone=-8.0|actonId=09F23S|shefId=EKPW4|stationTriplet=468:WY:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1252_CO_SNTL,1252_CO_SNTL,Elkhead Divide,SNOTEL,"{'latitude': '40.796489715576172', 'longitude': '-107.10121917724609'}",2676.14404296875,"{'county': 'Routt', 'state': 'Colorado', 'site_comments': 'beginDate=9/1/2016 9:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140500010601|HUD=|TimeZone=-8.0|actonId=07J06S|shefId=EKDC2|stationTriplet=1252:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1120_CO_SNTL,1120_CO_SNTL,Elliot Ridge,SNOTEL,"{'latitude': '39.863998413085938', 'longitude': '-106.42459869384766'}",3206.49609375,"{'county': 'Summit', 'state': 'Colorado', 'site_comments': 'beginDate=8/7/2009 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140100020602|HUD=14010003|TimeZone=-8.0|actonId=06K29S|shefId=ELRC2|stationTriplet=1120:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:469_MT_SNTL,469_MT_SNTL,Emery Creek,SNOTEL,"{'latitude': '48.434120178222656', 'longitude': '-113.93724822998047'}",1325.8800048828125,"{'county': 'Flathead', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1975 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170102090703|HUD=17010209|TimeZone=-8.0|actonId=13A24S|shefId=EMCM8|stationTriplet=469:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:470_OR_SNTL,470_OR_SNTL,Emigrant Springs,SNOTEL,"{'latitude': '45.558078765869141', 'longitude': '-118.45382690429688'}",1158.239990234375,"{'county': 'Umatilla', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170701030501|HUD=17070103|TimeZone=-8.0|actonId=18D04S|shefId=ESPO3|stationTriplet=470:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:471_ID_SNTL,471_ID_SNTL,Emigrant Summit,SNOTEL,"{'latitude': '42.360549926757813', 'longitude': '-111.56085205078125'}",2252.471923828125,"{'county': 'Bear Lake', 'state': 'Idaho', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160102020206|HUD=16010201|TimeZone=-8.0|actonId=11G06S|shefId=EMSI1|stationTriplet=471:ID:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1027_OR_SNTL,1027_OR_SNTL,Epa Cascade Open,SNOTEL,"{'latitude': '45.066669464111328', 'longitude': '-124.5'}",156.97200012207031,"{'county': 'Lincoln', 'state': 'Oregon', 'site_comments': 'beginDate=5/16/2002 12:00:00 AM|endDate=3/7/2008 11:00:00 PM|HUC=|HUD=17100204|TimeZone=-8.0|actonId=|shefId=|stationTriplet=1027:OR:SNTL|isActive=False', 'pos_accuracy_m': '0'}"
SNOTEL:1026_OR_SNTL,1026_OR_SNTL,Epa Cascade Std14,SNOTEL,"{'latitude': '45.066669464111328', 'longitude': '-126.5'}",188.97599792480469,"{'county': 'Lincoln', 'state': 'Oregon', 'site_comments': 'beginDate=5/16/2002 12:00:00 AM|endDate=10/1/2006 11:00:00 PM|HUC=|HUD=17100204|TimeZone=-8.0|actonId=|shefId=|stationTriplet=1026:OR:SNTL|isActive=False', 'pos_accuracy_m': '0'}"
SNOTEL:1028_OR_SNTL,1028_OR_SNTL,Epa Cascade Std3,SNOTEL,"{'latitude': '45.066669464111328', 'longitude': '-124.5'}",204.21600341796875,"{'county': 'Lincoln', 'state': 'Oregon', 'site_comments': 'beginDate=5/14/2002 12:00:00 AM|endDate=4/25/2007 11:00:00 PM|HUC=|HUD=17100204|TimeZone=-8.0|actonId=|shefId=|stationTriplet=1028:OR:SNTL|isActive=False', 'pos_accuracy_m': '0'}"
SNOTEL:1022_OR_SNTL,1022_OR_SNTL,Epa Falls Crk Can,SNOTEL,"{'latitude': '44.650001525878906', 'longitude': '-122.61666870117188'}",527.30401611328125,"{'county': 'Linn', 'state': 'Oregon', 'site_comments': 'beginDate=3/12/2002 12:00:00 AM|endDate=1/22/2008 11:00:00 PM|HUC=170900060602|HUD=17090006|TimeZone=-8.0|actonId=|shefId=|stationTriplet=1022:OR:SNTL|isActive=False', 'pos_accuracy_m': '0'}"
SNOTEL:1023_OR_SNTL,1023_OR_SNTL,Epa Falls Crk Opn,SNOTEL,"{'latitude': '44.650001525878906', 'longitude': '-122.61666870117188'}",533.4000244140625,"{'county': 'Linn', 'state': 'Oregon', 'site_comments': 'beginDate=3/12/2002 12:00:00 AM|endDate=2/11/2007 11:00:00 PM|HUC=170900060602|HUD=17090006|TimeZone=-8.0|actonId=|shefId=|stationTriplet=1023:OR:SNTL|isActive=False', 'pos_accuracy_m': '0'}"
SNOTEL:1029_OR_SNTL,1029_OR_SNTL,Epa Metolius,SNOTEL,"{'latitude': '44.816669464111328', 'longitude': '-122.05000305175781'}",917.447998046875,"{'county': 'Jefferson', 'state': 'Oregon', 'site_comments': 'beginDate=4/16/2002 12:00:00 AM|endDate=10/25/2006 11:00:00 PM|HUC=170900050103|HUD=17070301|TimeZone=-8.0|actonId=|shefId=|stationTriplet=1029:OR:SNTL|isActive=False', 'pos_accuracy_m': '0'}"
SNOTEL:1021_OR_SNTL,1021_OR_SNTL,Epa Moose Mtn Can,SNOTEL,"{'latitude': '44.683330535888672', 'longitude': '-122.65000152587891'}",658.36798095703125,"{'county': 'Linn', 'state': 'Oregon', 'site_comments': 'beginDate=10/23/2003 12:00:00 AM|endDate=8/15/2008 11:00:00 PM|HUC=170900060704|HUD=17090006|TimeZone=-8.0|actonId=|shefId=|stationTriplet=1021:OR:SNTL|isActive=False', 'pos_accuracy_m': '0'}"
SNOTEL:1020_OR_SNTL,1020_OR_SNTL,Epa Moose Mtn Opn,SNOTEL,"{'latitude': '44.683330535888672', 'longitude': '-122.65000152587891'}",667.51202392578125,"{'county': 'Linn', 'state': 'Oregon', 'site_comments': 'beginDate=10/23/2003 12:00:00 AM|endDate=12/27/2006 11:00:00 PM|HUC=170900060704|HUD=17090006|TimeZone=-8.0|actonId=|shefId=|stationTriplet=1020:OR:SNTL|isActive=False', 'pos_accuracy_m': '0'}"
SNOTEL:995_WA_SNTL,995_WA_SNTL,Epa Quinault Can,SNOTEL,"{'latitude': '46.483329772949219', 'longitude': '-123.96666717529297'}",91.44000244140625,"{'county': 'Grays Harbor', 'state': 'Washington', 'site_comments': 'beginDate=8/2/2000 12:00:00 AM|endDate=1/4/2006 11:00:00 PM|HUC=171001060600|HUD=17100102|TimeZone=-8.0|actonId=|shefId=|stationTriplet=995:WA:SNTL|isActive=False', 'pos_accuracy_m': '0'}"
SNOTEL:994_WA_SNTL,994_WA_SNTL,Epa Quinault Open,SNOTEL,"{'latitude': '46.483329772949219', 'longitude': '-123.96666717529297'}",91.44000244140625,"{'county': 'Grays Harbor', 'state': 'Washington', 'site_comments': 'beginDate=8/2/2000 12:00:00 AM|endDate=5/8/2007 11:00:00 PM|HUC=171001060600|HUD=17100102|TimeZone=-8.0|actonId=|shefId=|stationTriplet=994:WA:SNTL|isActive=False', 'pos_accuracy_m': '0'}"
SNOTEL:1019_OR_SNTL,1019_OR_SNTL,Epa Soapgrass Can,SNOTEL,"{'latitude': '44.566669464111328', 'longitude': '-122.48332977294922'}",1188.719970703125,"{'county': 'Linn', 'state': 'Oregon', 'site_comments': 'beginDate=6/19/2002 12:00:00 AM|endDate=9/11/2006 11:00:00 PM|HUC=170900060305|HUD=17090006|TimeZone=-8.0|actonId=|shefId=|stationTriplet=1019:OR:SNTL|isActive=False', 'pos_accuracy_m': '0'}"
